id,fecha,cantidad,tipo,cuentaOrigen,cuentaDestino,dateCreated,lastUpdated
48429,2020-03-06,9620.61230102368,DEPOSITO,11559494,99334748,2021-05-12T20:53:35Z,2021-05-16T20:53:35Z
66148,2021-11-16,2183.346580697584,DEPOSITO,65408966,51681606,2021-01-16T16:17:13Z,2021-02-14T16:17:13Z
23290,2020-08-02,423.05025944240134,RETIRO,81162610,61254840,2021-11-05T12:57:21Z,2021-12-02T12:57:21Z
47976,2021-08-13,5306.691636488903,RETIRO,13486225,41639964,2020-03-02T10:06:44Z,2020-03-10T10:06:44Z
3996,2020-11-28,9514.59403801791,RETIRO,67440011,28352383,2022-10-24T21:05:18Z,2022-10-30T21:05:18Z
46844,2022-01-13,9104.8544991917,DEPOSITO,33182521,48200976,2020-09-07T06:59:48Z,2020-09-23T06:59:48Z
2353,2020-01-09,5850.782010255072,RETIRO,69787121,18466493,2020-04-18T05:37:35Z,2020-05-11T05:37:35Z
54656,2021-01-13,3042.4530180305346,TRANSFERENCIA,10311185,98270660,2020-04-26T10:45:57Z,2020-05-08T10:45:57Z
18059,2020-09-29,3306.3092288542675,DEPOSITO,32857508,18423621,2020-01-17T17:14:36Z,2020-02-06T17:14:36Z
46405,2021-12-30,8980.156379345415,DEPOSITO,70400288,97708120,2022-07-23T17:02:37Z,2022-08-10T17:02:37Z
75026,2021-03-30,4922.922515999414,TRANSFERENCIA,50109439,93627692,2022-01-30T00:50:36Z,2022-02-09T00:50:36Z
23300,2021-03-18,1319.8511273817844,TRANSFERENCIA,16323075,80625590,2021-12-17T19:13:20Z,2021-12-30T19:13:20Z
10526,2022-11-20,2491.770504976337,DEPOSITO,15024249,77479456,2020-04-03T11:29:09Z,2020-04-04T11:29:09Z
78439,2022-03-21,2775.1810656603157,TRANSFERENCIA,43226614,69907694,2022-09-06T17:13:21Z,2022-09-22T17:13:21Z
99964,2020-09-03,1244.2313824697744,RETIRO,48990501,29913143,2020-06-19T11:30:25Z,2020-07-12T11:30:25Z
21708,2021-01-21,4635.8133713977,RETIRO,72973428,67058753,2021-10-26T05:08:58Z,2021-10-27T05:08:58Z
94659,2022-08-04,9161.348573667161,DEPOSITO,92955975,75492544,2020-02-20T22:58:01Z,2020-02-24T22:58:01Z
52702,2022-12-11,6691.1376044926865,DEPOSITO,92415854,83029957,2022-03-05T18:50:56Z,2022-03-24T18:50:56Z
73021,2022-12-11,734.0145032460726,RETIRO,64638269,78604830,2020-03-22T20:49:25Z,2020-04-20T20:49:25Z
92808,2022-09-12,64.89322991353559,DEPOSITO,55273233,12342801,2021-03-04T02:30:05Z,2021-04-02T02:30:05Z
39604,2020-12-30,2769.714198017851,RETIRO,73223058,37102620,2022-09-16T00:55:49Z,2022-10-02T00:55:49Z
6389,2020-03-23,3633.302418591464,TRANSFERENCIA,78464146,86931572,2020-06-30T15:12:50Z,2020-07-29T15:12:50Z
43594,2021-03-20,7769.72919377729,TRANSFERENCIA,64916945,67952861,2021-09-26T16:59:23Z,2021-10-23T16:59:23Z
14273,2020-08-02,9670.385184064362,TRANSFERENCIA,31211681,31820993,2021-10-05T15:48:42Z,2021-10-09T15:48:42Z
63473,2022-01-29,3881.796062501201,DEPOSITO,51126538,69534440,2020-11-27T10:33:40Z,2020-12-16T10:33:40Z
94610,2021-11-20,6870.033397870443,TRANSFERENCIA,32217009,81570816,2020-10-30T13:34:05Z,2020-11-12T13:34:05Z
16628,2022-03-18,9949.070054456102,RETIRO,45458569,16496946,2020-10-22T22:40:06Z,2020-11-02T22:40:06Z
35350,2022-06-04,7459.209172911394,RETIRO,16449284,35635227,2021-07-05T12:59:15Z,2021-07-25T12:59:15Z
30303,2020-09-24,6365.533595367586,RETIRO,19032552,16843388,2021-09-29T02:18:52Z,2021-10-24T02:18:52Z
35984,2020-02-21,789.9677932412599,RETIRO,99077337,82634036,2020-10-27T16:03:43Z,2020-11-25T16:03:43Z
35569,2020-11-19,3238.919859935355,RETIRO,48027378,77051866,2021-08-27T22:54:48Z,2021-09-05T22:54:48Z
88331,2021-03-22,9134.787662986997,TRANSFERENCIA,42655589,95003801,2022-11-23T03:48:44Z,2022-12-11T03:48:44Z
18066,2022-06-01,2018.044761992248,RETIRO,66302919,61606423,2020-11-25T05:04:18Z,2020-12-12T05:04:18Z
80004,2020-09-27,8437.46768913935,TRANSFERENCIA,96787857,36921927,2020-02-07T07:41:50Z,2020-03-02T07:41:50Z
52200,2022-01-04,6966.273613954249,RETIRO,48306556,27415571,2020-06-28T11:49:45Z,2020-07-21T11:49:45Z
32330,2022-02-06,3669.580464599239,DEPOSITO,66436582,24689857,2021-09-17T03:34:52Z,2021-10-13T03:34:52Z
17182,2021-07-04,5296.450954429439,TRANSFERENCIA,91904186,85413611,2020-12-10T04:36:51Z,2021-01-01T04:36:51Z
89284,2022-10-25,5432.636622840608,DEPOSITO,53973719,16082835,2022-06-03T18:52:28Z,2022-06-06T18:52:28Z
37329,2022-06-12,7143.397312888124,TRANSFERENCIA,39074359,58131809,2021-03-05T01:10:39Z,2021-03-29T01:10:39Z
11909,2021-09-07,5170.39385158097,TRANSFERENCIA,83672866,89917209,2022-08-05T00:20:47Z,2022-08-15T00:20:47Z
90558,2021-09-20,1339.429141939821,DEPOSITO,16761090,74181429,2022-05-01T16:43:27Z,2022-05-02T16:43:27Z
96091,2021-05-19,7736.812168503907,RETIRO,91559409,95147143,2020-03-23T00:26:11Z,2020-04-04T00:26:11Z
25701,2022-08-30,4068.6622440921265,RETIRO,10095558,29264916,2020-03-10T04:26:35Z,2020-03-22T04:26:35Z
61473,2020-12-03,9631.307963217154,RETIRO,19185418,40902115,2022-08-29T17:14:38Z,2022-09-07T17:14:38Z
44114,2022-08-04,2842.3026851074133,RETIRO,83875987,56388439,2020-06-03T10:47:56Z,2020-06-27T10:47:56Z
83576,2021-06-26,2638.1570151628803,TRANSFERENCIA,96230957,27836734,2022-04-09T19:49:51Z,2022-05-04T19:49:51Z
2423,2021-06-24,3341.7388827950745,RETIRO,58400207,57008718,2020-06-04T06:49:47Z,2020-06-26T06:49:47Z
50934,2020-01-13,5727.446989426669,TRANSFERENCIA,86343380,87196431,2022-07-08T23:45:29Z,2022-08-03T23:45:29Z
6438,2021-11-20,8949.748704607813,TRANSFERENCIA,81609781,39640324,2021-05-31T16:56:28Z,2021-06-25T16:56:28Z
83228,2022-10-31,1771.0535849987477,TRANSFERENCIA,90891855,54353124,2020-07-28T09:41:55Z,2020-08-14T09:41:55Z
46671,2021-03-15,2803.99118801621,DEPOSITO,62170531,23278430,2021-04-25T00:01:30Z,2021-05-19T00:01:30Z
49084,2021-05-15,5820.981633047139,DEPOSITO,33779247,68766183,2022-10-24T19:32:03Z,2022-11-08T19:32:03Z
1632,2022-07-23,4548.799079193535,RETIRO,13713896,83466346,2020-06-19T12:15:54Z,2020-06-28T12:15:54Z
92169,2020-06-11,4478.755643684696,TRANSFERENCIA,87009724,67199189,2020-05-14T15:25:18Z,2020-06-05T15:25:18Z
85305,2022-07-14,8209.135278343101,RETIRO,37489828,88731891,2021-05-02T20:53:24Z,2021-05-27T20:53:24Z
23326,2020-03-21,9239.544242088497,DEPOSITO,15144177,42312343,2021-08-14T16:51:55Z,2021-09-04T16:51:55Z
31389,2022-09-08,4818.25659103812,DEPOSITO,11225132,37921472,2021-06-30T04:56:32Z,2021-07-13T04:56:32Z
54691,2022-02-19,6876.644436518265,DEPOSITO,80311470,34777179,2022-09-08T23:24:30Z,2022-09-22T23:24:30Z
73915,2020-05-07,8012.576523163665,TRANSFERENCIA,34632713,48907380,2022-09-11T10:01:40Z,2022-09-23T10:01:40Z
55168,2020-02-05,5188.480439767767,DEPOSITO,23108311,76098381,2021-01-07T02:38:53Z,2021-01-17T02:38:53Z
69503,2021-12-23,2950.220925447816,DEPOSITO,40738595,46670757,2021-06-08T14:35:01Z,2021-07-06T14:35:01Z
85970,2021-07-27,6384.465131245614,RETIRO,92818140,59036642,2021-02-28T06:28:11Z,2021-03-12T06:28:11Z
5597,2021-04-16,5855.239912057532,RETIRO,12181710,34488289,2020-06-05T22:46:10Z,2020-06-07T22:46:10Z
89745,2020-10-31,9016.612569198707,RETIRO,32793959,64068430,2021-12-31T22:21:51Z,2022-01-14T22:21:51Z
94153,2020-02-05,533.5462973308618,RETIRO,61338388,27267601,2020-04-03T06:19:27Z,2020-04-13T06:19:27Z
22076,2022-07-08,9102.212557463334,DEPOSITO,17743524,84376903,2022-04-21T03:35:42Z,2022-05-11T03:35:42Z
1005,2020-08-04,5348.9759613719425,DEPOSITO,39558600,67154587,2020-03-09T02:11:03Z,2020-03-26T02:11:03Z
87048,2021-07-06,166.6043993386401,TRANSFERENCIA,92579981,68043491,2021-09-07T12:09:48Z,2021-10-02T12:09:48Z
27533,2021-03-22,3453.574765890203,DEPOSITO,66975979,67230063,2022-06-08T22:12:09Z,2022-06-16T22:12:09Z
21228,2021-08-21,7246.092303114445,RETIRO,79271867,49285313,2020-05-08T22:53:55Z,2020-05-30T22:53:55Z
68830,2021-04-06,4889.446548478972,TRANSFERENCIA,69925743,36201159,2021-02-18T21:29:01Z,2021-03-01T21:29:01Z
1065,2020-03-28,9801.788784035514,TRANSFERENCIA,54633568,51433145,2021-11-28T15:11:29Z,2021-12-06T15:11:29Z
78849,2020-06-01,4231.874637572175,DEPOSITO,26464160,50740343,2021-07-25T22:39:44Z,2021-08-01T22:39:44Z
57557,2022-02-27,3273.0859439638175,DEPOSITO,96769694,57852302,2020-04-02T20:14:29Z,2020-04-26T20:14:29Z
47709,2020-05-09,8218.502624951385,TRANSFERENCIA,86678729,55459421,2020-02-22T09:27:46Z,2020-02-25T09:27:46Z
31950,2022-11-10,5483.587926586733,TRANSFERENCIA,80236605,72235231,2022-08-25T07:33:29Z,2022-09-05T07:33:29Z
79014,2021-06-29,6826.4425248349635,TRANSFERENCIA,64202268,51891610,2022-10-23T12:55:00Z,2022-10-29T12:55:00Z
62014,2020-04-01,8058.9663570063885,DEPOSITO,40849848,13073843,2021-04-02T21:58:08Z,2021-04-22T21:58:08Z
36968,2022-04-16,6717.561185794946,RETIRO,56169067,18950185,2021-05-05T02:21:55Z,2021-05-23T02:21:55Z
30643,2022-01-09,4229.850872738959,TRANSFERENCIA,24990103,28576336,2021-04-02T22:00:16Z,2021-04-09T22:00:16Z
57925,2022-09-08,1256.7165144640637,DEPOSITO,16931804,68903593,2022-05-19T23:40:53Z,2022-06-09T23:40:53Z
8687,2021-01-07,5806.679184047292,TRANSFERENCIA,90469944,26620279,2022-11-11T03:25:48Z,2022-11-29T03:25:48Z
72653,2021-08-05,8975.358934025304,DEPOSITO,78287810,33959805,2020-08-21T16:15:59Z,2020-08-26T16:15:59Z
48826,2022-04-27,4194.735340918965,DEPOSITO,53287894,63496159,2021-12-20T15:05:45Z,2021-12-27T15:05:45Z
41848,2021-12-09,9108.145096079978,DEPOSITO,62767328,41756954,2022-08-31T04:58:57Z,2022-09-22T04:58:57Z
69617,2020-05-15,5040.242919626196,DEPOSITO,35021319,21538165,2021-12-14T13:04:42Z,2021-12-24T13:04:42Z
78981,2021-06-05,6212.207208800341,TRANSFERENCIA,65590328,98620133,2022-12-18T01:44:06Z,2023-01-05T01:44:06Z
96874,2022-10-13,8331.554875795871,RETIRO,93790101,55892173,2022-10-02T13:43:11Z,2022-10-31T13:43:11Z
35365,2021-01-09,5650.325125310808,TRANSFERENCIA,49436884,60043657,2022-08-02T20:53:43Z,2022-08-03T20:53:43Z
10707,2020-02-25,918.7836995626793,TRANSFERENCIA,38085139,95527829,2021-05-23T13:23:51Z,2021-06-08T13:23:51Z
74463,2022-12-26,9809.984213995947,RETIRO,43248431,83408928,2020-03-23T16:46:35Z,2020-04-11T16:46:35Z
82294,2021-04-02,2466.034526109209,DEPOSITO,18476069,44793028,2021-03-19T16:20:21Z,2021-04-16T16:20:21Z
23844,2020-12-05,7107.948233015683,RETIRO,73486040,21061160,2021-02-07T14:36:42Z,2021-02-19T14:36:42Z
87985,2020-10-19,5056.0832517912095,TRANSFERENCIA,45891639,48826177,2020-10-27T19:21:13Z,2020-11-18T19:21:13Z
54834,2021-04-04,4792.938641808904,DEPOSITO,39508266,23316405,2022-04-11T05:29:34Z,2022-04-20T05:29:34Z
19642,2021-03-04,2446.9687804802456,TRANSFERENCIA,23600269,89494518,2020-04-16T08:07:07Z,2020-05-10T08:07:07Z
22579,2020-08-24,7224.28614934404,DEPOSITO,30917676,48357351,2022-10-14T01:33:47Z,2022-10-23T01:33:47Z
27362,2022-03-05,1136.7547656615627,TRANSFERENCIA,75440347,42971828,2021-04-15T11:52:04Z,2021-05-05T11:52:04Z
42161,2021-06-06,9904.628560521238,DEPOSITO,71486422,53292222,2021-02-27T06:40:15Z,2021-03-20T06:40:15Z
57330,2022-11-09,8455.281635700967,TRANSFERENCIA,13634523,72733546,2022-06-18T23:48:46Z,2022-07-16T23:48:46Z
93895,2020-10-25,5349.744310657863,DEPOSITO,93838393,51219903,2020-12-04T08:08:32Z,2020-12-11T08:08:32Z
48765,2020-03-13,4251.284031019514,RETIRO,24904093,25658188,2022-01-01T21:09:10Z,2022-01-11T21:09:10Z
18932,2022-10-18,2871.781678274078,TRANSFERENCIA,60846786,54883373,2020-12-26T03:10:25Z,2021-01-24T03:10:25Z
79781,2020-04-09,5020.898794698267,RETIRO,11760294,99621480,2022-02-25T09:30:21Z,2022-03-14T09:30:21Z
29031,2021-12-11,8795.380445621438,DEPOSITO,32345112,41569484,2021-09-08T20:20:59Z,2021-09-20T20:20:59Z
21541,2020-06-02,2757.313942999829,DEPOSITO,55468237,17261507,2020-08-27T10:05:05Z,2020-09-03T10:05:05Z
56607,2022-04-20,5010.369213443328,RETIRO,75953225,32318294,2021-01-11T05:10:01Z,2021-01-28T05:10:01Z
54899,2021-07-17,2353.153521649638,DEPOSITO,56194409,58186109,2021-03-06T21:37:42Z,2021-03-20T21:37:42Z
56468,2021-11-18,3378.119645512865,DEPOSITO,85378201,41753994,2020-10-30T04:05:55Z,2020-11-07T04:05:55Z
28071,2020-01-23,1910.7024841440914,DEPOSITO,63177381,38533948,2022-01-31T03:04:49Z,2022-02-05T03:04:49Z
61869,2020-12-08,9905.486547272667,RETIRO,15579677,77101017,2020-01-20T08:21:35Z,2020-02-15T08:21:35Z
16420,2021-07-17,5719.259490159931,TRANSFERENCIA,81793007,68877593,2020-08-10T04:20:58Z,2020-09-02T04:20:58Z
21263,2021-05-30,7330.823089126588,TRANSFERENCIA,59492871,79286469,2022-02-04T20:36:24Z,2022-02-19T20:36:24Z
13305,2021-06-22,991.5166353858467,TRANSFERENCIA,84483611,42595227,2021-08-06T17:09:01Z,2021-08-12T17:09:01Z
73042,2022-08-22,3667.5143252424145,DEPOSITO,70241820,23336353,2022-01-07T16:25:51Z,2022-02-02T16:25:51Z
56132,2020-12-30,8927.47163244274,DEPOSITO,92383702,75025794,2022-12-19T18:29:14Z,2022-12-28T18:29:14Z
59166,2020-01-13,853.5388809752394,RETIRO,79710104,62897998,2021-10-24T03:15:48Z,2021-10-29T03:15:48Z
77980,2022-07-14,1663.1774511127353,RETIRO,43950951,78079037,2021-11-10T09:34:27Z,2021-11-12T09:34:27Z
50210,2020-02-11,6257.921927408174,RETIRO,67433242,72205735,2021-02-22T18:43:46Z,2021-02-28T18:43:46Z
86452,2021-12-28,6231.66205110121,RETIRO,72563578,99925015,2020-05-24T23:55:24Z,2020-05-26T23:55:24Z
3959,2021-12-11,8383.888174094756,DEPOSITO,21447227,93699691,2022-09-24T15:06:30Z,2022-10-18T15:06:30Z
99740,2022-08-02,9355.5727110755,RETIRO,91855337,86038178,2021-09-19T00:10:11Z,2021-10-07T00:10:11Z
73785,2021-10-29,1428.444889498385,RETIRO,13456244,66792543,2020-04-18T05:31:35Z,2020-05-01T05:31:35Z
6422,2020-12-09,2601.1444470847246,RETIRO,20274999,31940098,2020-04-15T19:32:44Z,2020-04-17T19:32:44Z
94888,2020-11-18,4280.339442875626,TRANSFERENCIA,92476871,28003300,2021-08-14T12:46:19Z,2021-08-22T12:46:19Z
20203,2021-10-11,19.02382235728381,DEPOSITO,95479622,77342030,2020-05-08T06:30:23Z,2020-06-06T06:30:23Z
84510,2021-09-03,707.4448865673523,RETIRO,57399260,67002779,2021-09-26T18:02:17Z,2021-10-05T18:02:17Z
92402,2022-08-20,2272.647866630806,DEPOSITO,51035943,78211355,2022-06-03T22:40:50Z,2022-06-18T22:40:50Z
93086,2022-04-24,4816.208620517959,RETIRO,17927353,72901589,2021-03-10T01:38:10Z,2021-03-15T01:38:10Z
33726,2022-08-04,2522.712154304442,TRANSFERENCIA,80457594,31477354,2020-07-26T09:14:54Z,2020-08-12T09:14:54Z
42555,2022-07-24,8768.05210330825,TRANSFERENCIA,76411419,66568549,2021-04-14T02:06:16Z,2021-05-09T02:06:16Z
5913,2022-11-30,3249.486026664691,DEPOSITO,68429855,28849553,2022-01-13T18:52:08Z,2022-01-23T18:52:08Z
20595,2021-05-08,9246.981893304861,RETIRO,66540067,32602568,2020-04-10T15:21:14Z,2020-05-05T15:21:14Z
44305,2020-09-01,9748.124734739753,TRANSFERENCIA,86045452,59822477,2021-02-20T17:21:03Z,2021-02-21T17:21:03Z
6593,2021-12-05,4504.116723736712,RETIRO,14133631,73507861,2021-01-01T19:50:43Z,2021-01-04T19:50:43Z
20325,2020-09-09,2279.016880824243,RETIRO,11708695,69437185,2022-11-18T15:45:09Z,2022-12-02T15:45:09Z
63459,2020-06-25,2923.744672895803,TRANSFERENCIA,88030519,82619942,2021-02-03T21:45:07Z,2021-02-17T21:45:07Z
14972,2020-03-07,7765.573479777867,TRANSFERENCIA,69564224,16746862,2020-05-09T03:20:27Z,2020-05-25T03:20:27Z
26638,2021-02-11,2740.7635808479845,TRANSFERENCIA,19479551,17234360,2021-02-09T22:18:11Z,2021-02-17T22:18:11Z
99074,2022-07-27,3812.0228505236432,DEPOSITO,41665821,26763467,2022-07-25T19:01:53Z,2022-07-28T19:01:53Z
61180,2020-05-04,4790.972826233679,DEPOSITO,30236607,69904664,2022-06-12T08:54:50Z,2022-06-23T08:54:50Z
4355,2022-01-13,5755.360053535142,DEPOSITO,24280680,90988151,2021-08-17T07:04:58Z,2021-08-29T07:04:58Z
34627,2021-09-14,9961.043398609369,DEPOSITO,72097618,56725981,2021-05-26T02:20:30Z,2021-06-11T02:20:30Z
43156,2021-05-07,2329.7754540842875,TRANSFERENCIA,45633723,58854431,2022-05-14T21:33:03Z,2022-05-19T21:33:03Z
10741,2020-11-20,3540.702795449207,TRANSFERENCIA,32229167,70167829,2021-05-27T23:38:13Z,2021-06-11T23:38:13Z
85755,2021-03-05,2636.282858335005,TRANSFERENCIA,46300733,52088156,2021-08-15T05:24:31Z,2021-08-22T05:24:31Z
71117,2021-11-01,3617.523232070666,RETIRO,22059786,23749980,2021-09-02T05:26:59Z,2021-10-01T05:26:59Z
69279,2021-04-13,1017.0371237772594,TRANSFERENCIA,98055525,24907713,2021-10-07T10:14:53Z,2021-10-10T10:14:53Z
99880,2022-04-18,3604.4995747380613,TRANSFERENCIA,81556173,30042378,2021-12-23T12:37:42Z,2022-01-18T12:37:42Z
97750,2022-02-12,8879.77166432924,TRANSFERENCIA,92831545,61398704,2020-05-30T06:39:54Z,2020-06-10T06:39:54Z
34075,2020-08-19,2992.912579986026,TRANSFERENCIA,43556419,65517034,2021-10-03T07:50:05Z,2021-10-08T07:50:05Z
3314,2020-02-27,3725.628450692198,TRANSFERENCIA,69919908,29367627,2022-05-27T14:44:54Z,2022-06-07T14:44:54Z
50113,2021-07-10,9445.296902734966,DEPOSITO,85666947,55621380,2021-12-18T19:05:39Z,2022-01-01T19:05:39Z
76034,2022-09-28,7286.5061733054135,DEPOSITO,28468259,23309948,2022-04-10T09:46:01Z,2022-04-28T09:46:01Z
19877,2021-12-20,5172.219761032303,TRANSFERENCIA,68470218,74795110,2022-11-14T08:52:41Z,2022-11-29T08:52:41Z
16139,2021-10-05,7774.1553567503715,RETIRO,50172628,98889452,2020-12-20T12:02:02Z,2021-01-02T12:02:02Z
55585,2022-02-15,1240.5646920564943,RETIRO,23106012,56482638,2021-12-13T04:19:57Z,2021-12-22T04:19:57Z
75263,2020-10-31,4650.258628676214,RETIRO,83686600,97947747,2020-04-20T23:47:32Z,2020-05-08T23:47:32Z
72989,2020-10-30,1191.1789260713044,RETIRO,27404936,79144056,2021-12-21T21:35:53Z,2022-01-06T21:35:53Z
39472,2021-05-19,2343.8452687456042,TRANSFERENCIA,17750097,34678071,2022-09-09T03:40:44Z,2022-10-01T03:40:44Z
14930,2022-08-24,1427.2539248051835,RETIRO,58547793,75848295,2022-04-02T20:19:56Z,2022-04-10T20:19:56Z
29093,2021-12-08,3624.3943792997015,DEPOSITO,47111164,65398826,2020-03-14T15:42:59Z,2020-03-26T15:42:59Z
31944,2021-04-29,3822.5768107552994,RETIRO,90166879,84331896,2022-09-26T11:09:11Z,2022-10-23T11:09:11Z
91446,2020-11-13,9473.612732514077,RETIRO,18128443,55115999,2021-11-06T10:43:45Z,2021-11-29T10:43:45Z
42695,2022-02-14,2648.616054563417,RETIRO,25336144,65326024,2022-04-09T07:41:55Z,2022-04-14T07:41:55Z
21130,2020-06-30,4729.564164712004,RETIRO,52078649,81668630,2021-05-30T09:14:49Z,2021-06-17T09:14:49Z
23315,2020-09-12,8115.680245595233,DEPOSITO,36303860,21943970,2022-03-02T10:44:46Z,2022-03-30T10:44:46Z
66718,2022-03-28,8158.019688502251,RETIRO,19020131,50390947,2020-08-28T09:12:47Z,2020-09-26T09:12:47Z
62134,2022-09-05,7505.928438479852,DEPOSITO,94993586,84529268,2022-08-01T01:05:19Z,2022-08-14T01:05:19Z
45611,2022-02-20,2885.459283779329,RETIRO,42907856,12552031,2020-09-03T14:13:46Z,2020-09-11T14:13:46Z
2515,2021-04-23,4954.7664779194565,DEPOSITO,56940277,82379134,2022-02-27T15:56:45Z,2022-03-18T15:56:45Z
76574,2021-05-31,1870.2538359153652,TRANSFERENCIA,35602459,37802161,2021-07-07T04:34:32Z,2021-07-25T04:34:32Z
80274,2021-01-23,1892.1112326002144,DEPOSITO,72308802,31295634,2022-12-05T21:12:15Z,2022-12-28T21:12:15Z
51236,2021-01-30,4364.053719251726,DEPOSITO,73344856,38278197,2021-09-09T08:28:57Z,2021-09-17T08:28:57Z
20369,2022-12-04,7388.536290216982,RETIRO,71611544,77673485,2022-07-26T00:04:50Z,2022-08-18T00:04:50Z
19992,2020-03-05,5270.5767573784005,DEPOSITO,17886976,89945974,2021-04-08T23:39:12Z,2021-04-16T23:39:12Z
73357,2020-06-13,8867.96537626605,DEPOSITO,40880365,86955839,2022-01-01T06:55:08Z,2022-01-10T06:55:08Z
37220,2020-05-04,8310.778889797983,DEPOSITO,22950972,65027385,2022-12-28T11:24:05Z,2023-01-18T11:24:05Z
72558,2022-09-10,325.7383737758515,RETIRO,56281928,48814767,2022-03-02T04:49:06Z,2022-03-20T04:49:06Z
6933,2022-09-07,5688.506238233498,TRANSFERENCIA,18622593,28651378,2020-10-29T11:13:00Z,2020-11-10T11:13:00Z
12370,2022-07-29,6095.521030912874,TRANSFERENCIA,66718587,95116608,2022-05-15T18:06:21Z,2022-06-09T18:06:21Z
84909,2021-09-29,9616.135691557814,RETIRO,13490141,53821950,2022-10-02T08:00:08Z,2022-10-31T08:00:08Z
67623,2021-12-11,242.13390082152867,TRANSFERENCIA,70756015,96731386,2021-09-26T05:29:56Z,2021-10-15T05:29:56Z
89035,2020-03-19,5315.726671976603,RETIRO,92714214,73354537,2020-12-14T09:09:52Z,2021-01-10T09:09:52Z
12838,2020-05-23,2055.7658057391654,RETIRO,90435430,56836369,2022-02-09T20:34:01Z,2022-02-23T20:34:01Z
33131,2021-05-25,546.0924338529751,DEPOSITO,66378604,58716945,2022-02-09T20:01:32Z,2022-02-26T20:01:32Z
4649,2022-04-11,5879.010362069916,RETIRO,68098098,63382909,2022-06-15T22:35:15Z,2022-06-28T22:35:15Z
77596,2022-10-08,7728.315394891697,TRANSFERENCIA,93436497,69111841,2021-03-30T14:47:28Z,2021-04-12T14:47:28Z
79493,2020-05-29,7750.905837759627,RETIRO,93974355,93282984,2020-02-15T15:36:14Z,2020-02-27T15:36:14Z
99764,2022-09-26,312.58121745750867,DEPOSITO,78089561,33068899,2021-10-04T05:50:57Z,2021-10-19T05:50:57Z
98847,2021-11-21,4075.3945387131776,DEPOSITO,89494782,18678235,2021-10-02T16:19:37Z,2021-10-22T16:19:37Z
50952,2020-11-22,454.6511752147188,TRANSFERENCIA,32414062,82554979,2021-02-02T10:36:44Z,2021-02-05T10:36:44Z
72665,2022-08-30,2485.9080834377896,TRANSFERENCIA,69459413,95786264,2020-07-07T15:48:26Z,2020-07-26T15:48:26Z
46681,2022-12-09,1936.8782205519037,TRANSFERENCIA,49067105,32105723,2021-09-20T17:24:09Z,2021-09-27T17:24:09Z
65776,2020-12-04,2159.6739666291505,DEPOSITO,76579238,95211145,2021-10-14T15:36:54Z,2021-11-12T15:36:54Z
14224,2021-02-27,3397.7929562049403,RETIRO,57687410,28074203,2021-05-25T14:23:41Z,2021-05-27T14:23:41Z
27019,2022-06-16,2781.4062379416227,RETIRO,39318015,24285722,2020-07-29T02:33:01Z,2020-08-04T02:33:01Z
72852,2021-04-09,9623.176314162707,DEPOSITO,15761532,96558221,2022-05-27T00:28:58Z,2022-06-16T00:28:58Z
35662,2020-09-06,3530.5471288937274,RETIRO,17616388,60611364,2022-04-19T21:10:16Z,2022-04-27T21:10:16Z
71654,2022-09-01,8942.783427776789,RETIRO,21848499,99384243,2021-05-18T22:52:34Z,2021-06-04T22:52:34Z
42899,2022-01-23,1818.6062984940418,RETIRO,54966689,61966940,2022-07-03T13:11:11Z,2022-07-12T13:11:11Z
40392,2021-07-09,7639.83120321026,DEPOSITO,93504563,23042168,2021-08-09T07:57:43Z,2021-08-10T07:57:43Z
12449,2022-01-22,622.8419048861813,RETIRO,11160921,22434915,2022-04-11T03:36:00Z,2022-05-08T03:36:00Z
3437,2021-03-31,4632.984682398719,TRANSFERENCIA,42713597,82082080,2022-03-13T17:21:40Z,2022-03-20T17:21:40Z
89384,2021-05-22,65.04929795290411,DEPOSITO,88422087,39231706,2021-02-19T07:37:45Z,2021-02-21T07:37:45Z
97141,2022-12-08,8104.804723063666,DEPOSITO,56831230,20163217,2021-07-14T12:18:43Z,2021-07-15T12:18:43Z
46463,2021-10-04,9505.355500017462,RETIRO,35294628,57179375,2022-12-10T08:44:25Z,2023-01-06T08:44:25Z
98672,2022-04-19,360.7226345631851,TRANSFERENCIA,33005747,42004758,2021-11-18T20:09:41Z,2021-11-22T20:09:41Z
36981,2020-09-24,9339.125151118411,DEPOSITO,13004477,51755037,2021-10-31T09:29:02Z,2021-11-28T09:29:02Z
59365,2020-03-28,7740.800375998616,RETIRO,85174589,66841984,2022-02-19T01:02:35Z,2022-03-01T01:02:35Z
79851,2020-10-03,3595.0271721400254,DEPOSITO,45937209,56960110,2020-07-12T11:17:53Z,2020-08-03T11:17:53Z
78773,2021-08-14,9089.676746715824,DEPOSITO,27758092,69558406,2020-01-14T23:09:16Z,2020-01-30T23:09:16Z
22747,2022-12-24,2969.6101397965003,DEPOSITO,58928500,43194191,2020-04-29T15:34:33Z,2020-05-26T15:34:33Z
77801,2022-01-02,4098.860169225272,TRANSFERENCIA,19338813,22927125,2020-06-12T20:45:25Z,2020-06-18T20:45:25Z
59601,2021-07-20,976.1455092982962,TRANSFERENCIA,27258361,94556739,2021-07-26T10:37:31Z,2021-08-08T10:37:31Z
58159,2020-01-30,6572.820229382439,TRANSFERENCIA,88012797,40321781,2022-06-19T02:15:59Z,2022-07-17T02:15:59Z
